,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2.0,+0:58,98,KRAGH ANDERSEN Søren,25,Team Sunweb,60.0,50.0,0:18:51,48.06399999999999,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
1,2,1.0,+0:00,37,SCHACHMANN Maximilian,26,BORA - hansgrohe,25.0,30.0,0:060:06,47.81,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
2,3,23.0,+2:16,42,ASGREEN Kasper,25,Deceuninck - Quick Step,10.0,18.0,0:120:12,47.559,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
3,4,85.0,+14:52,64,DE GENDT Thomas,33,Lotto Soudal,,13.0,0:130:13,47.516999999999996,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
4,5,29.0,+3:41,82,BILBAO Pello,30,Bahrain - McLaren,,10.0,0:150:15,47.435,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
5,6,32.0,+4:18,122,CAMPENAERTS Victor,28,NTT Pro Cycling,,7.0,0:170:17,47.352,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
6,7,10.0,+1:16,91,MATTHEWS Michael,29,Team Sunweb,,4.0,0:180:18,47.31100000000001,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
7,8,28.0,+3:33,23,KÜNG Stefan,26,Groupama - FDJ,,3.0,0:260:26,46.983999999999995,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
8,9,55.0,+8:17,26,LUDVIGSSON Tobias,29,Groupama - FDJ,,2.0,0:270:27,46.943000000000005,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
9,10,74.0,+12:42,103,CRADDOCK Lawson,28,EF Pro Cycling,,1.0,0:290:29,46.861999999999995,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
10,11,15.0,+1:31,104,KANGERT Tanel,33,EF Pro Cycling,,,0:330:33,46.701,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
11,12,37.0,+5:01,45,JUNGELS Bob,27,Deceuninck - Quick Step,,,",,0:33",46.701,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
12,13,99.0,+18:10,88,TRATNIK Jan,30,Bahrain - McLaren,,,",,0:33",46.701,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
13,14,75.0,+12:47,1,PORTE Richie,35,Trek - Segafredo,,,0:340:34,46.661,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
14,15,7.0,+1:11,93,BENOOT Tiesj,26,Team Sunweb,,,0:360:36,46.581,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
15,16,6.0,+1:10,81,TEUNS Dylan,28,Bahrain - McLaren,,,",,0:36",46.581,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
16,17,3.0,+1:01,34,GROßSCHARTNER Felix,26,BORA - hansgrohe,,,",,0:36",46.581,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
17,18,19.0,+2:04,41,ALAPHILIPPE Julian,27,Deceuninck - Quick Step,,,",,0:36",46.581,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
18,19,65.0,+10:47,83,CARUSO Damiano,32,Bahrain - McLaren,,,0:400:40,46.422,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
19,20,106.0,+21:42,55,LATOUR Pierre,26,AG2R La Mondiale,,,",,0:40",46.422,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
20,21,68.0,+11:25,106,VAN GARDEREN Tejay,31,EF Pro Cycling,,,0:420:42,46.343,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
21,22,4.0,+1:05,131,POLITT Nils,26,Israel Start-Up Nation,,,0:430:43,46.303000000000004,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
22,23,107.0,+21:47,54,GOUGEARD Alexis,27,AG2R La Mondiale,,,0:450:45,46.224,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
23,24,5.0,+1:06,101,HIGUITA Sergio,22,EF Pro Cycling,,,0:460:46,46.185,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
24,25,69.0,+11:50,96,EEKHOFF Nils,22,Team Sunweb,,,0:480:48,46.107,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
25,26,14.0,+1:30,21,PINOT Thibaut,29,Groupama - FDJ,,,0:500:50,46.028999999999996,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
26,27,13.0,+1:29,27,MOLARD Rudy,30,Groupama - FDJ,,,",,0:50",46.028999999999996,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
27,28,25.0,+2:38,11,QUINTANA Nairo,30,Team Arkéa Samsic,,,0:510:51,45.99,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
28,29,8.0,+1:11,137,WÜRTZ SCHMIDT Mads,25,Israel Start-Up Nation,,,0:520:52,45.951,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
29,30,11.0,+1:18,6,NIBALI Vincenzo,35,Trek - Segafredo,,,0:530:53,45.912,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
30,31,20.0,+2:06,35,KONRAD Patrick,28,BORA - hansgrohe,,,",,0:53",45.912,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
31,32,64.0,+10:42,57,PARET-PEINTRE Aurélien,24,AG2R La Mondiale,,,0:560:56,45.79600000000001,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
32,33,77.0,+13:26,12,ANACONA Winner,31,Team Arkéa Samsic,,,0:580:58,45.718999999999994,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
33,34,61.0,+9:56,67,FRISON Frederik,27,Lotto Soudal,,,",,0:58",45.718999999999994,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
34,35,86.0,+15:36,73,EDET Nicolas,32,"Cofidis, Solutions Crédits",,,1:011:01,45.604,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
35,36,41.0,+5:31,77,TOUZÉ Damien,23,"Cofidis, Solutions Crédits",,,",,1:01",45.604,Paris___Nice,4,11 March 2020,48.06 km/h,31,15.1 km,9
