,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,23,VAN GARDEREN Tejay,29,BMC Racing Team,40.0,35.0,0:40:47,51.05,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
1,2,34,+9:50,22,BEVIN Patrick,27,BMC Racing Team,15.0,20.0,0:070:07,50.905,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
2,3,4,+0:52,82,GEOGHEGAN HART Tao,23,Team Sky,6.0,12.0,0:320:32,50.391000000000005,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
3,4,58,+21:01,113,CRADDOCK Lawson,26,Team EF Education First-Drapac p/b Cannondale,,9.0,0:460:46,50.108000000000004,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
4,5,71,+25:16,145,GANNA Filippo,21,UAE-Team Emirates,,7.0,0:490:49,50.048,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
5,6,83,+29:26,101,BJERG Mikkel,19,Hagens Berman Axeon,,5.0,0:530:53,49.968,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
6,7,29,+7:48,72,BAUER Jack,33,Mitchelton-Scott,,3.0,0:550:55,49.928000000000004,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
7,8,16,+3:45,1,POWLESS Neilson,21,Team LottoNL-Jumbo,,2.0,0:560:56,49.908,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
8,9,84,+29:30,12,BODNAR Maciej,33,BORA - hansgrohe,,1.0,0:570:57,49.888000000000005,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
9,10,3,+0:37,115,MARTÍNEZ Daniel Felipe,22,Team EF Education First-Drapac p/b Cannondale,,,",,0:57",49.888000000000005,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
10,11,41,+11:58,56,POLITT Nils,24,Team Katusha Alpecin,,,0:590:59,49.848,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
11,12,10,+2:34,21,BOOKWALTER Brent,34,BMC Racing Team,,,",,0:59",49.848,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
12,13,25,+5:26,167,ȚVETCOV Serghei,29,UnitedHealthcare Pro Cycling Team,,,1:001:00,49.828,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
13,14,88,+29:35,111,PHINNEY Taylor,27,Team EF Education First-Drapac p/b Cannondale,,,1:021:02,49.788999999999994,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
14,15,64,+23:26,75,HEPBURN Michael,26,Mitchelton-Scott,,,1:151:15,49.532,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
15,16,28,+6:38,85,SIVAKOV Pavel,20,Team Sky,,,1:161:16,49.512,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
16,17,46,+14:46,131,ARNDT Nikias,26,Team Sunweb,,,1:191:19,49.45399999999999,Amgen_Tour_of_California,4,16 May 2018,51.05 km/h,0,34.7 km,47
