,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,3.0,+0:26,98,ROGLIČ Primož,27,Team LottoNL-Jumbo,60.0,50.0,0:24:58,43.979,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
1,2,1.0,+0:00,27,PORTE Richie,32,BMC Racing Team,25.0,30.0,0:080:08,43.745,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
2,3,6.0,+1:16,26,VAN GARDEREN Tejay,28,BMC Racing Team,10.0,18.0,0:340:34,43.003,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
3,4,5.0,+1:03,121,IZAGIRRE Ion,28,Bahrain Merida Pro Cycling Team,,13.0,",,0:34",43.003,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
4,5,4.0,+0:51,56,FELLINE Fabio,27,Trek - Segafredo,,10.0,",,0:34",43.003,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
5,6,17.0,+1:54,7,AMADOR Andrey,30,Movistar Team,,7.0,0:350:35,42.975,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
6,7,12.0,+1:30,8,CASTROVIEJO Jonathan,30,Movistar Team,,4.0,0:410:41,42.806999999999995,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
7,8,68.0,+15:10,75,KÄMNA Lennard,20,Team Sunweb,,3.0,0:420:42,42.778999999999996,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
8,9,18.0,+1:55,48,FROOME Chris,31,Team Sky,,2.0,0:460:46,42.668,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
9,10,15.0,+1:45,107,ZAKARIN Ilnur,27,Team Katusha Alpecin,,1.0,",,0:46",42.668,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
10,11,7.0,+1:21,78,KELDERMAN Wilco,26,Team Sunweb,,,0:480:48,42.613,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
11,12,2.0,+0:21,36,YATES Simon,24,ORICA-Scott,,,",,0:48",42.613,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
12,13,8.0,+1:22,15,JUNGELS Bob,24,Quick-Step Floors,,,0:530:53,42.476000000000006,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
13,14,19.0,+1:58,12,SCHACHMANN Maximilian,23,Quick-Step Floors,,,",,0:53",42.476000000000006,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
14,15,11.0,+1:28,34,HOWSON Damien,24,ORICA-Scott,,,0:560:56,42.394,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
15,16,9.0,+1:22,3,HERRADA Jesús,26,Movistar Team,,,0:570:57,42.367,Tour_de_Romandie,5,30 April 2017,43.98 km/h,0,18.3 km,37
