,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,6,+5:04,61,DENNIS Rohan,27,BMC Racing Team,100.0,80.0,0:40:00,51.3,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
1,2,105,+2:46:12,166,MARTIN Tony,33,Team Katusha Alpecin,40.0,50.0,0:140:14,51.001999999999995,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
2,3,2,+0:56,1,DUMOULIN Tom,27,Team Sunweb,20.0,35.0,0:220:22,50.833999999999996,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
3,4,110,+2:52:05,174,VAN EMDEN Jos,33,Team LottoNL-Jumbo,12.0,25.0,0:270:27,50.729,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
4,5,4,+3:50,181,FROOME Chris,33,Team Sky,4.0,18.0,0:350:35,50.563,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
5,6,125,+3:01:46,162,DOWSETT Alex,29,Team Katusha Alpecin,,15.0,0:400:40,50.458999999999996,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
6,7,67,+1:46:45,3,HAGA Chad,29,Team Sunweb,,12.0,0:470:47,50.315,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
7,8,22,+24:34,201,ARU Fabio,27,UAE-Team Emirates,,10.0,0:570:57,50.11,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
8,9,63,+1:43:27,182,DE LA CRUZ David,29,Team Sky,,8.0,1:011:01,50.028,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
9,10,111,+2:53:06,185,KIRYIENKA Vasil,36,Team Sky,,6.0,1:041:04,49.968,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
10,11,136,+3:12:43,104,CAMPENAERTS Victor,26,Lotto Soudal,,5.0,1:071:07,49.907,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
11,12,20,+14:51,163,GONÇALVES José,29,Team Katusha Alpecin,,4.0,1:081:08,49.887,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
12,13,148,+3:23:50,195,MULLEN Ryan,23,Trek - Segafredo,,3.0,1:091:09,49.86600000000001,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
13,14,87,+2:22:01,168,WÜRTZ SCHMIDT Mads,24,Team Katusha Alpecin,,2.0,1:121:12,49.806000000000004,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
14,15,27,+38:06,136,SCHACHMANN Maximilian,24,Quick-Step Floors,,1.0,1:171:17,49.705,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
15,16,53,+1:25:24,24,CATTANEO Mattia,27,Androni Giocattoli - Sidermec,,,1:241:24,49.565,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
16,17,34,+52:00,74,GROßSCHARTNER Felix,24,BORA - hansgrohe,,,1:281:28,49.486000000000004,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
17,18,26,+35:53,85,PREIDLER Georg,27,Groupama - FDJ,,,1:311:31,49.426,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
18,19,153,+3:30:50,198,PEDERSEN Mads,22,Trek - Segafredo,,,1:341:34,49.36600000000001,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
19,20,1,+0:00,118,YATES Simon,25,Mitchelton-Scott,,,1:371:37,49.306999999999995,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
20,21,8,+6:02,32,BILBAO Pello,28,Astana Pro Team,,,1:401:40,49.248000000000005,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
21,22,16,+10:03,71,FORMOLO Davide,25,BORA - hansgrohe,,,1:441:44,49.169,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
22,23,109,+2:50:06,133,CAVAGNA Rémi,22,Quick-Step Floors,,,1:451:45,49.15,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
23,24,12,+7:33,146,O'CONNOR Ben,22,Team Dimension Data,,,1:581:58,48.896,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
24,25,58,+1:39:30,14,DENZ Nico,24,AG2R La Mondiale,,,2:002:00,48.857,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
25,26,17,+10:07,187,POELS Wout,30,Team Sky,,,2:062:06,48.74100000000001,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
26,27,112,+2:53:06,35,LUTSENKO Alexey,25,Astana Pro Team,,,2:092:09,48.683,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
27,28,13,+8:05,6,OOMEN Sam,22,Team Sunweb,,,2:152:15,48.568000000000005,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
28,29,147,+3:21:29,194,IRIZAR Markel,38,Trek - Segafredo,,,",,2:15",48.568000000000005,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
29,30,54,+1:27:12,158,BROWN Nathan,26,Team EF Education First-Drapac p/b Cannondale,,,2:172:17,48.53,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
30,31,24,+32:20,86,REICHENBACH Sébastien,28,Groupama - FDJ,,,2:202:20,48.472,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
31,32,3,+3:11,41,POZZOVIVO Domenico,35,Bahrain Merida Pro Cycling Team,,,",,2:20",48.472,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
32,33,15,+9:48,11,GENIEZ Alexandre,30,AG2R La Mondiale,,,2:252:25,48.376999999999995,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
33,34,35,+52:14,36,SÁNCHEZ Luis León,34,Astana Pro Team,,,2:272:27,48.339,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
34,35,29,+41:59,26,MASNADA Fausto,24,Androni Giocattoli - Sidermec,,,2:282:28,48.32,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
35,36,45,+1:17:31,145,KING Ben,29,Team Dimension Data,,,2:312:31,48.263000000000005,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
36,37,14,+8:56,121,BETANCUR Carlos,28,Movistar Team,,,2:332:33,48.226000000000006,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
37,38,37,+1:10:46,207,POLANC Jan,26,UAE-Team Emirates,,,2:342:34,48.207,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
38,39,65,+1:45:43,62,DE MARCHI Alessandro,32,BMC Racing Team,,,2:352:35,48.188,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
39,40,90,+2:23:31,83,LADAGNOUS Matthieu,33,Groupama - FDJ,,,2:362:36,48.169,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
40,41,11,+7:13,75,KONRAD Patrick,26,BORA - hansgrohe,,,2:372:37,48.15,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
41,42,32,+49:08,44,MOHORIČ Matej,23,Bahrain Merida Pro Cycling Team,,,",,2:37",48.15,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
42,43,102,+2:43:18,103,BAK Lars Ytting,38,Lotto Soudal,,,2:392:39,48.113,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
43,44,83,+2:16:40,114,JUUL-JENSEN Christopher,28,Mitchelton-Scott,,,",,2:39",48.113,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
44,45,31,+42:30,208,ULISSI Diego,28,UAE-Team Emirates,,,2:402:40,48.093999999999994,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
45,46,154,+3:33:14,212,BERTAZZO Liam,26,Wilier Triestina - Selle Italia,,,",,2:40",48.093999999999994,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
46,47,93,+2:26:24,156,MODOLO Sacha,30,Team EF Education First-Drapac p/b Cannondale,,,",,2:40",48.093999999999994,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
47,48,94,+2:29:50,144,GIBBONS Ryan,23,Team Dimension Data,,,2:432:43,48.037,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
48,49,132,+3:09:01,178,VAN POPPEL Danny,24,Team LottoNL-Jumbo,,,2:442:44,48.019,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
49,50,7,+5:37,31,LÓPEZ Miguel Ángel,24,Astana Pro Team,,,2:472:47,47.963,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
50,51,129,+3:04:04,161,BELKOV Maxim,33,Team Katusha Alpecin,,,2:572:57,47.776,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
51,52,9,+6:07,122,CARAPAZ Richard,24,Movistar Team,,,",,2:57",47.776,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
52,53,127,+3:02:25,88,ROY Jérémy,34,Groupama - FDJ,,,2:582:58,47.758,Giro_d_Italia,16,22 May 2018,51.3 km/h,21,34.2 km,19
