,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,79,+8:05,154,MARTIN Tony,28,Omega Pharma - Quick-Step,6.0,50.0,0:36:54,52.846000000000004,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
1,2,1,+0:00,113,DENNIS Rohan,23,Garmin Sharp,4.0,30.0,0:470:47,51.747,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
2,3,2,+0:05,1,FROOME Chris,28,Sky Procycling,2.0,18.0,0:520:52,51.633,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
3,4,93,+13:13,173,CASTROVIEJO Jonathan,26,Movistar Team,1.0,13.0,1:081:08,51.271,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
4,5,3,+0:26,152,KWIATKOWSKI Michał,23,Omega Pharma - Quick-Step,1.0,10.0,1:131:13,51.159,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
5,6,4,+0:32,2,BOASSON HAGEN Edvald,26,Sky Procycling,,7.0,1:191:19,51.025,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
6,7,5,+0:33,6,PORTE Richie,28,Sky Procycling,,4.0,1:201:20,51.003,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
7,8,124,+20:59,212,BÁRTA Jan,28,Team NetApp – Endura,,3.0,1:361:36,50.648999999999994,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
8,9,60,+4:26,45,PINOTTI Marco,37,BMC Racing Team,,2.0,1:381:38,50.606,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
9,10,6,+0:55,8,THOMAS Geraint,27,Sky Procycling,,1.0,1:421:42,50.518,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
10,11,10,+1:26,34,GRIVKO Andrey,29,Astana Pro Team,,,1:461:46,50.431000000000004,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
11,12,8,+1:11,211,KÖNIG Leopold,25,Team NetApp – Endura,,,1:581:58,50.172,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
12,13,9,+1:14,52,CLEMENT Stef,30,Blanco Pro Cycling Team,,,2:012:01,50.107,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
13,14,11,+1:30,16,ROGERS Michael,33,Team Saxo - Tinkoff,,,2:172:17,49.766000000000005,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
14,15,12,+1:33,96,NAVARRO Daniel,29,"Cofidis, Solutions Crédits",,,2:202:20,49.703,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
15,16,121,+20:10,181,DE GENDT Thomas,26,Vacansoleil - DCM,,,2:252:25,49.597,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
16,17,13,+1:40,88,MORENO Daniel,31,Team Katusha,,,2:272:27,49.555,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
17,18,14,+1:41,151,CHAVANEL Sylvain,33,Omega Pharma - Quick-Step,,,2:282:28,49.534,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
18,19,15,+1:45,97,TAARAMÄE Rein,26,"Cofidis, Solutions Crédits",,,2:322:32,49.451,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
19,20,135,+24:02,178,TERUEL Eloy,30,Movistar Team,,,2:342:34,49.409,Crit_rium_du_Dauphin_,4,05 June 2013,52.85 km/h,0,32.5 km,10
