,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,0,TUFT Svein,35,Orica GreenEDGE,6.0,50.0,0:20:25,51.135,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
1,2,21.0,+1:11,0,PHINNEY Taylor,22,BMC Racing Team,4.0,30.0,0:050:05,50.927,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
2,3,2.0,+0:04,0,BOOM Lars,26,Rabobank Cycling Team,2.0,18.0,0:060:06,50.885,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
3,4,11.0,+0:49,0,WESTRA Lieuwe,29,Vacansoleil - DCM,1.0,13.0,0:180:18,50.394,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
4,5,16.0,+1:03,0,MALORI Adriano,24,Lampre - ISD,1.0,10.0,0:190:19,50.354,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
5,6,3.0,+0:16,0,CHAVANEL Sylvain,33,Omega Pharma - Quick-Step,,7.0,0:200:20,50.313,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
6,7,10.0,+0:49,0,CONTADOR Alberto,29,Team Saxo Bank - Tinkoff Bank,,4.0,0:220:22,50.233000000000004,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
7,8,5.0,+0:25,0,DURBRIDGE Luke,21,Orica GreenEDGE,,3.0,0:250:25,50.111999999999995,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
8,9,4.0,+0:25,0,MOURIS Jens,32,Orica GreenEDGE,,2.0,0:260:26,50.071999999999996,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
9,10,9.0,+0:48,0,CASTROVIEJO Jonathan,25,Movistar Team,,1.0,0:300:30,49.912,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
10,11,76.0,+2:49,0,IRIZAR Markel,32,RadioShack - Nissan,,,0:320:32,49.833,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
11,12,20.0,+1:11,0,KNEES Christian,31,Sky Procycling,,,0:350:35,49.714,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
12,13,6.0,+0:37,0,LANGEVELD Sebastian,27,Orica GreenEDGE,,,0:370:37,49.635,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
13,14,17.0,+1:04,0,DOWSETT Alex,23,Sky Procycling,,,0:420:42,49.44,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
14,15,7.0,+0:39,0,TERPSTRA Niki,28,Omega Pharma - Quick-Step,,,0:430:43,49.401,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
15,16,15.0,+1:03,0,BAKELANTS Jan,26,RadioShack - Nissan,,,0:450:45,49.323,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
16,17,8.0,+0:47,0,KWIATKOWSKI Michał,22,Omega Pharma - Quick-Step,,,0:460:46,49.284,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
17,18,141.0,+12:12,0,BOARO Manuele,25,Team Saxo Bank - Tinkoff Bank,,,",,0:46",49.284,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
18,19,126.0,+8:17,0,DE GENDT Thomas,25,Vacansoleil - DCM,,,0:470:47,49.245,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
19,20,66.0,+2:24,0,IGNATIEV Mikhail,27,Team Katusha,,,0:500:50,49.129,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
20,21,131.0,+9:41,0,QUINZIATO Manuel,32,BMC Racing Team,,,0:520:52,49.052,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
21,22,147.0,+16:10,0,FLENS Rick,29,Rabobank Cycling Team,,,",,0:52",49.052,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
22,23,18.0,+1:09,0,BODNAR Maciej,27,Liquigas - Cannondale,,,",,0:52",49.052,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
23,24,24.0,+1:20,0,MILLAR David,35,Garmin Sharp,,,0:530:53,49.013999999999996,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
24,25,13.0,+0:58,0,SMUKULIS Gatis,25,Team Katusha,,,0:560:56,48.898999999999994,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
25,26,33.0,+1:30,0,BOUCHER David,32,FDJ - BigMat,,,0:580:58,48.823,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
26,27,58.0,+2:09,0,BALLAN Alessandro,32,BMC Racing Team,,,0:590:59,48.785,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
27,28,78.0,+2:56,0,KANGERT Tanel,25,Astana Pro Team,,,1:001:00,48.747,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
28,29,12.0,+0:55,0,BOONEN Tom,31,Omega Pharma - Quick-Step,,,1:011:01,48.708999999999996,Eneco_Tour,6,11 August 2012,51.135 km/h,0,17.4 km,29
